IsCanceled,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests
0,0,0,0,1,0.0,0,3,1,0,0,0,7,0,0,0,2,0.0,0,1
0,87,2,1,2,0.0,0,2,0,0,0,0,2,0,0,0,2,106.25,0,1
0,87,2,1,2,0.0,0,2,0,0,0,0,3,0,0,0,2,106.25,0,1
0,87,2,1,2,0.0,0,2,0,0,0,0,3,0,0,0,2,112.25,0,1
0,219,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.95,0,2
0,189,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,72.76,0,0
0,8,0,1,1,0.0,0,3,0,0,0,0,0,0,0,0,2,83.39,0,1
0,101,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,0
0,87,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,1
0,104,2,1,2,0.0,0,0,0,0,0,3,4,0,0,0,2,90.95,0,0
0,87,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,1
0,1,0,1,2,0.0,0,0,0,0,0,0,0,2,0,0,2,123.33,0,0
0,1,0,1,2,0.0,0,0,0,0,0,0,0,2,0,0,2,123.33,0,0
0,1,0,1,2,0.0,0,0,0,0,0,0,0,2,0,0,2,123.33,0,0
0,54,0,1,2,1.0,0,0,0,0,0,0,0,0,0,0,2,123.3,0,2
0,244,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.95,0,2
0,0,1,1,2,0.0,0,0,0,0,0,0,3,0,0,0,2,149.0,0,1
0,43,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,119.0,0,1
0,115,2,1,2,0.0,0,3,0,0,0,0,3,0,0,0,2,98.7,0,0
0,66,1,1,3,0.0,0,0,0,0,0,3,4,0,0,0,2,144.45,0,1
0,96,2,3,2,0.0,1,0,0,0,0,3,3,1,0,0,2,135.72,1,2
0,283,2,1,2,0.0,0,0,0,0,0,3,3,0,0,0,3,111.3,0,1
0,283,2,1,2,0.0,0,0,0,0,0,3,3,0,0,0,3,111.3,0,1
0,189,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.44,0,1
0,189,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.44,0,1
0,3,0,1,1,0.0,0,3,0,0,0,0,0,0,0,0,2,84.7,0,1
0,7,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,120.0,0,1
0,22,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,72,2,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,127.65,0,2
0,65,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,1
0,22,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,110.0,0,0
0,65,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,1
0,47,1,1,2,0.0,0,0,0,0,0,3,4,0,0,0,2,101.72,0,1
0,3,2,1,1,0.0,0,0,0,0,0,3,4,0,0,0,2,110.0,0,0
0,4,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,0,1,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,71.73,0,0
0,109,0,1,1,0.0,0,3,0,0,0,0,0,0,0,0,2,80.1,0,1
0,84,0,2,1,1.0,0,3,0,0,0,0,0,1,0,0,2,80.1,0,0
0,7,0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,2,109.0,0,0
0,88,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,104.4,0,1
0,64,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,80.1,0,0
0,238,2,3,2,0.0,0,0,0,0,0,1,1,1,0,0,3,81.28,0,0
0,46,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,119.5,0,2
0,206,1,2,2,1.0,0,0,0,0,0,0,3,0,0,0,2,112.5,0,1
0,236,2,3,1,1.0,0,0,0,0,0,1,1,0,0,0,3,81.28,0,0
0,188,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0,2,94.14,0,1
0,9,0,1,1,0.0,0,0,0,0,0,0,4,2,0,0,2,113.0,0,0
0,117,1,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,80.75,0,0
0,9,0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,2,113.0,0,0
0,85,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,3
0,5,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,3,1,2,1,0.0,0,0,1,0,1,3,3,0,0,0,2,110.0,0,1
0,141,1,2,3,0.0,0,0,0,0,0,3,3,0,0,0,2,132.6,0,2
0,10,0,1,2,0.0,0,3,0,0,0,0,4,0,0,0,2,120.0,0,2
0,5,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,105.0,0,0
0,23,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,34,0,2,1,0.0,0,3,0,0,0,0,0,0,0,0,2,109.0,0,1
0,12,0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,2,130.0,0,0
0,14,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,214,2,5,2,0.0,0,0,0,0,0,0,0,1,0,0,2,90.95,0,1
0,116,2,2,2,0.0,1,0,0,0,0,0,0,2,0,0,2,104.85,0,2
0,151,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,104.85,0,2
0,40,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,40,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,0,0,1,2,0.0,0,0,0,0,0,0,2,0,0,0,2,126.0,0,0
0,12,0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,2,130.0,0,0
0,101,1,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,100.2,0,4
0,12,0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,2,130.0,0,0
0,4,0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,2,169.0,1,1
0,37,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,123.0,0,0
0,101,1,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,100.2,0,4
0,134,1,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,113.7,0,1
0,52,2,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,76.5,0,0
0,107,2,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,75.14,0,0
0,107,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,79.22,0,0
0,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,104.0,0,0
0,66,1,2,2,2.0,0,0,0,0,0,6,6,0,0,0,2,184.52,0,1
0,49,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.5,0,0
0,214,0,2,3,0.0,0,0,0,0,0,0,0,0,0,0,2,105.4,0,0
0,161,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,80.1,0,3
0,13,0,1,2,1.0,0,0,0,0,0,0,3,0,0,0,2,109.5,0,1
0,133,2,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,108.38,0,1
0,133,2,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,108.38,0,1
0,133,2,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,108.38,0,0
0,13,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,90.0,0,1
0,13,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,90.0,0,1
0,117,1,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,90.95,0,0
0,66,2,2,2,1.0,0,0,0,0,0,6,6,0,0,0,2,213.1,0,1
0,221,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.95,0,2
0,7,0,1,2,0.0,0,3,0,0,0,0,4,0,0,0,2,120.0,0,0
0,5,0,1,2,0.0,0,0,0,0,0,4,5,0,0,0,2,0.0,0,2
0,97,2,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,121.14,0,3
0,64,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,85.93,0,1
0,65,0,1,2,0.0,0,0,0,0,0,0,3,0,0,0,2,75.54,0,1
0,208,2,2,0,2.0,0,0,0,0,0,1,1,3,0,0,3,88.77,0,2
0,208,2,2,2,0.0,0,0,0,0,0,1,1,0,0,0,3,88.77,0,2
0,115,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,1
0,267,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,0
0,0,0,0,2,0.0,0,3,1,0,0,0,0,0,0,0,2,0.0,0,1
0,39,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,31,0,3,2,1.0,0,0,0,0,0,0,0,0,0,0,2,149.0,0,2
0,104,0,3,3,0.0,0,0,0,0,0,3,3,0,0,0,2,123.3,0,2
0,232,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,66.53,0,1
0,173,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,104.4,0,2
0,36,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,109.0,0,2
0,226,0,3,2,0.0,0,2,0,0,0,0,0,1,0,0,2,102.76,0,0
0,267,1,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,105.83,0,1
0,20,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,110.0,0,1
0,114,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,125.1,0,1
0,63,1,3,3,0.0,0,2,0,0,0,3,3,0,0,0,2,123.66,0,2
0,4,2,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,72,1,3,2,1.0,0,0,0,0,0,5,6,0,0,0,2,116.27,0,1
0,41,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,123.5,0,0
0,41,0,2,1,0.0,0,0,0,0,0,0,0,2,0,0,2,113.0,0,0
0,33,0,2,1,0.0,0,3,0,0,0,0,0,0,0,0,2,109.0,0,0
0,21,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.48,0,1
0,4,0,3,1,0.0,0,3,0,0,0,0,0,0,0,0,2,84.7,0,1
0,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,65.0,0,0
0,0,1,0,2,0.0,0,0,1,0,1,0,0,0,0,0,2,77.0,1,0
0,12,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,130.0,0,2
0,12,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,130.0,0,2
0,181,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.1,0,1
0,54,1,3,2,0.0,0,0,0,0,0,4,4,0,0,0,2,155.7,1,1
0,109,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,66.49,0,1
0,109,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,66.49,0,1
0,239,1,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,80.75,0,1
0,29,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,100,1,3,2,1.0,0,2,0,0,0,5,5,0,0,0,2,221.18,0,0
0,176,1,3,2,2.0,0,0,0,0,0,5,5,0,0,0,2,169.88,0,3
0,83,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,104.4,0,0
0,123,2,5,2,0.0,0,0,0,0,0,3,3,0,0,0,2,120.34,0,0
0,123,2,5,3,0.0,0,0,0,0,0,3,3,0,0,0,2,139.24,0,0
0,123,2,5,2,0.0,0,0,0,0,0,3,3,0,0,0,2,129.34,0,0
0,100,1,3,2,1.0,0,2,0,0,0,0,3,0,0,0,2,132.08,0,0
0,2,0,1,1,0.0,0,0,0,0,0,0,4,0,0,0,2,75.0,0,0
0,82,0,2,2,0.0,0,0,0,0,0,3,0,0,0,0,2,80.39,0,1
0,36,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,45,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,119.5,0,0
0,72,0,2,2,0.0,0,0,0,0,0,3,3,1,0,0,2,104.4,0,0
0,41,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,78,0,2,2,0.0,0,2,0,0,0,3,3,0,0,0,2,138.6,0,1
0,163,2,3,1,1.0,0,0,0,0,0,0,0,0,0,0,2,74.65,0,2
0,178,1,3,2,0.0,0,2,0,0,0,0,1,1,0,0,2,106.25,0,1
0,178,1,3,2,0.0,0,2,0,0,0,0,1,1,0,0,2,106.25,0,1
0,129,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,0
0,55,2,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,72.25,0,0
0,40,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,22,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,114.0,1,0
0,152,0,3,2,0.0,0,0,0,0,0,3,4,0,0,0,2,95.2,0,0
0,7,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,119.0,0,0
0,92,3,8,1,2.0,0,2,0,0,0,3,3,1,0,0,2,187.09,0,0
0,40,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,172,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,0
0,32,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,1
0,8,0,1,1,0.0,0,3,0,0,0,0,1,0,0,0,2,84.7,0,1
0,8,0,1,1,0.0,0,3,0,0,0,0,1,0,0,0,2,84.7,0,1
0,47,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,128.0,0,1
0,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,67.0,1,0
0,23,0,1,3,0.0,0,0,0,0,0,0,0,1,0,0,2,119.4,0,1
0,51,0,1,1,0.0,0,3,0,0,0,0,4,0,0,0,2,64.45,0,1
0,41,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,217,2,3,2,0.0,1,0,0,0,0,1,1,2,0,0,2,83.83,0,3
0,62,0,3,2,0.0,0,0,0,0,0,3,0,0,0,0,2,111.6,0,1
0,21,0,3,1,0.0,0,3,0,0,0,0,0,0,0,0,2,85.0,0,0
0,22,0,3,2,0.0,0,0,0,0,0,0,0,2,0,0,2,139.0,1,1
0,216,2,3,0,2.0,0,0,0,0,0,1,1,0,0,0,2,83.83,0,3
0,119,1,3,2,0.0,0,0,0,0,0,3,3,2,0,0,2,81.47,0,1
0,32,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,88,2,4,2,0.0,0,2,0,0,0,0,0,0,0,0,2,106.25,0,0
0,88,2,4,2,0.0,0,2,0,0,0,0,0,0,0,0,2,106.25,0,0
0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,1
0,1,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,107.0,0,0
0,13,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,87.78,0,1
0,96,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,100.13,1,3
0,144,2,3,2,0.0,0,3,0,0,0,0,3,0,0,0,2,91.26,0,2
0,104,0,3,2,0.0,0,2,0,0,0,0,0,0,0,0,2,125.1,0,1
0,20,0,1,2,0.0,0,3,0,0,0,0,3,0,0,0,2,85.0,0,0
0,261,2,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,93.78,0,1
0,86,1,3,2,2.0,0,2,0,0,0,5,5,0,0,0,2,221.18,0,0
0,46,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.5,0,0
0,12,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,94.35,0,2
0,269,2,8,2,0.0,0,0,0,0,0,0,0,0,0,0,2,67.77,0,1
0,65,0,2,2,0.0,0,0,0,0,0,0,0,2,0,0,2,113.55,0,2
0,40,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,77,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,104.4,0,2
0,36,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,116,1,3,1,1.0,0,3,0,0,0,0,0,1,0,0,2,87.08,0,1
0,28,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,129.0,0,0
0,7,0,1,2,1.0,0,0,0,0,0,0,4,0,0,0,2,160.0,0,2
0,6,0,1,2,0.0,0,0,0,0,0,0,3,0,0,0,2,95.0,0,0
0,41,1,3,2,1.0,0,0,0,0,0,0,0,0,0,0,2,100.0,0,0
0,21,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,85.0,0,0
0,36,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
0,17,0,1,2,0.0,0,3,0,0,0,0,7,0,0,0,2,110.0,0,2
0,4,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,13,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,87.78,0,1
0,77,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,104.4,0,2
0,119,1,3,2,0.0,0,2,0,0,0,0,0,0,0,0,2,106.25,0,0
0,3,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,65.0,0,0
0,4,1,3,1,0.0,0,0,0,0,0,3,3,0,0,0,2,110.0,0,0
0,163,2,3,1,1.0,0,0,0,0,0,0,0,0,0,0,2,74.65,0,2
0,0,0,0,0,0.0,0,3,1,0,0,0,7,0,0,0,2,0.0,0,1
0,0,1,1,2,0.0,0,0,1,0,0,0,0,1,0,0,2,12.0,0,3
0,0,1,1,2,0.0,0,0,1,0,0,0,0,2,0,0,2,21.0,0,4
0,0,1,1,2,0.0,0,0,1,0,0,0,0,1,0,0,2,12.0,0,4
0,0,0,0,2,0.0,0,0,1,0,0,0,3,0,0,0,2,0.0,0,1
0,0,2,1,1,0.0,0,0,1,0,0,0,0,2,0,0,2,70.03,0,1
0,26,0,2,3,0.0,0,0,0,0,0,0,0,1,0,0,2,165.0,0,0
0,0,0,0,1,0.0,0,0,1,0,0,3,3,0,0,0,2,0.0,0,2
0,68,0,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,71.46,0,1
0,91,1,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,109.98,0,0
0,2,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,130.0,0,3
0,2,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,113.75,0,0
0,12,0,3,2,0.0,1,0,1,0,1,0,0,0,0,0,2,98.0,0,2
0,69,0,1,1,0.0,0,3,0,0,0,0,0,0,0,0,2,57.52,0,1
0,20,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,105.0,0,0
0,20,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,105.0,0,0
0,30,0,1,1,0.0,0,0,0,0,0,3,4,1,0,0,2,110.88,0,1
0,26,0,1,2,0.0,0,3,0,0,0,0,0,1,0,0,2,110.0,0,2
0,103,0,3,1,1.0,0,0,0,0,0,3,3,2,0,0,2,123.3,0,0
0,39,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,129.6,0,1
0,3,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,110.83,0,1
0,2,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,109.38,0,1
0,2,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,109.38,0,1
0,2,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,109.38,0,1
0,290,1,4,2,0.0,0,0,0,0,0,0,3,0,0,0,2,90.95,0,2
0,232,1,4,2,1.0,0,0,0,0,0,0,3,0,0,0,2,106.25,0,2
0,57,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,116.1,0,2
0,37,0,2,2,0.0,0,3,0,0,0,0,0,1,0,0,2,109.0,0,1
0,37,0,2,1,0.0,0,3,0,0,0,0,0,2,0,0,2,109.0,0,1
0,135,0,2,2,2.0,0,0,0,0,0,4,4,0,0,0,2,138.3,0,2
0,22,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,130.0,0,1
0,151,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,1
0,91,2,4,1,0.0,0,0,0,0,0,3,3,1,0,0,2,132.6,0,1
0,91,2,4,3,0.0,0,0,0,0,0,3,3,1,0,0,2,113.7,0,1
0,197,0,1,2,2.0,0,0,0,0,0,5,5,0,0,0,2,168.3,0,1
0,162,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,1
0,31,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,129.0,0,2
0,34,0,3,2,1.0,0,0,0,0,0,0,3,0,0,0,2,100.0,0,0
0,84,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,1
0,41,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,132.67,0,2
0,63,1,4,2,0.0,0,2,0,0,0,3,3,0,0,0,2,103.61,0,1
0,163,0,3,3,0.0,0,0,0,0,0,3,3,0,0,0,2,123.3,0,2
0,163,0,1,2,0.0,0,3,0,0,0,0,1,1,0,0,2,80.1,0,2
0,73,0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,3,62.5,0,0
0,198,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,0
0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,150.0,0,0
0,66,0,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,99.2,0,1
0,157,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,102.86,0,2
0,67,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,89.1,0,2
0,247,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.95,0,1
0,134,2,5,2,0.0,0,0,0,0,0,3,3,0,0,0,2,116.36,0,1
0,247,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.95,0,0
0,73,0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,3,62.5,0,0
0,186,0,1,2,0.0,0,0,0,0,0,0,0,1,0,0,2,68.68,0,0
0,76,2,5,2,0.0,0,0,0,0,0,3,3,0,0,0,2,116.36,0,1
0,73,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,73.0,0,0
0,35,0,4,2,1.0,0,0,0,0,0,0,0,0,0,0,2,149.0,0,2
0,32,0,4,2,0.0,0,3,0,0,0,0,0,0,0,0,2,109.0,0,1
0,234,0,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,103.7,0,1
0,85,0,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,104.4,0,2
0,213,2,5,2,2.0,0,0,0,0,0,6,6,0,0,0,2,175.14,0,1
0,1,0,1,2,0.0,0,0,0,0,0,4,6,0,0,0,3,119.0,1,1
0,86,0,4,3,0.0,0,0,0,0,0,3,3,2,0,0,2,123.3,0,1
0,3,0,4,2,0.0,0,0,0,0,0,0,0,1,0,0,2,138.0,0,0
0,3,0,4,1,0.0,0,0,0,0,0,0,0,2,0,0,2,133.0,0,0
0,4,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,145.0,0,2
0,2,0,2,1,0.0,0,3,0,0,0,0,0,0,0,0,2,139.0,0,3
0,260,2,5,2,1.0,0,0,0,0,0,0,0,0,0,0,3,108.68,0,3
0,260,2,5,2,1.0,0,0,0,0,0,0,0,0,0,0,3,108.68,0,3
0,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,95.0,1,1
0,32,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,118.0,0,2
0,33,2,4,2,0.0,0,0,0,0,0,0,0,2,0,0,2,12.0,0,2
0,3,0,2,1,0.0,0,0,0,0,0,3,0,0,0,0,2,110.0,0,0
0,2,2,1,1,0.0,0,0,1,0,1,4,4,1,0,0,2,125.0,0,0
0,184,0,4,2,2.0,0,0,0,0,0,5,5,0,0,0,2,162.9,0,1
0,260,2,5,2,1.0,0,0,0,0,0,0,0,0,0,0,3,108.68,0,3
0,88,6,16,0,0.0,0,3,0,0,0,0,7,7,0,0,3,0.0,0,1
0,32,0,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,1
0,180,0,2,1,0.0,0,3,0,0,0,0,0,0,0,0,2,80.1,0,0
0,31,0,3,2,0.0,0,0,0,0,0,0,0,3,0,0,2,129.0,0,2
0,31,0,3,2,0.0,0,0,0,0,0,0,0,3,0,0,2,129.0,0,2
0,3,0,4,2,1.0,0,3,0,0,0,0,0,2,0,0,2,109.1,0,2
0,117,0,1,3,0.0,0,0,0,0,0,3,3,0,0,0,2,123.3,0,0
0,55,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,82.47,0,1
0,22,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,90.0,0,0
0,12,0,4,2,2.0,0,0,0,0,0,4,4,0,0,0,2,168.0,0,0
0,199,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,95.0,0,0
0,35,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,109.0,0,2
0,229,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.44,0,0
0,95,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,104.4,0,1
0,229,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.44,0,2
0,229,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.44,0,2
0,229,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.44,0,2
0,178,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,2
0,32,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,109.0,0,1
0,178,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,2
0,179,0,4,2,0.0,0,3,0,0,0,0,0,0,0,0,2,80.1,0,1
0,178,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,2
0,180,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,66.49,0,1
0,180,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,66.49,0,2
0,239,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,96.3,0,1
0,178,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.9,0,2
0,7,0,1,2,0.0,0,0,0,0,0,0,3,1,0,0,2,100.0,1,1
0,239,0,2,3,0.0,0,0,0,0,0,0,0,1,0,0,3,128.7,0,1
0,37,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,83.93,0,1
0,239,0,2,3,0.0,0,0,0,0,0,0,0,1,0,0,3,128.7,0,1
0,183,0,4,3,0.0,0,0,0,0,0,3,3,0,0,0,2,123.3,0,2
0,239,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,96.3,0,1
0,239,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,96.3,0,1
0,183,0,4,2,0.0,0,3,0,0,0,0,0,0,0,0,2,80.1,0,2
0,37,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,119.0,0,1
0,36,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,109.0,0,2
0,33,0,5,2,0.0,0,0,0,0,0,0,0,1,0,0,2,138.0,1,2
